id,arabic,english,register,topic,priority
40e7800f,كانوا يَجْتَمِعونَ,They used to meet,msa,people,normal
ca0f54fa,… لِيَتَسامَروا,… to socialise (spend the evening chatting),msa,people,normal
2c43de1d,أَنْوي أَنْ …,I intend to …,msa,leisure,normal
8a7f5de4,إلى نِهايَةِ …,to the end of …,msa,directions,normal
2ba29b78,كانَ … مُهِمّاً لِلْمُجْتَمَعِ,… was important to the community,msa,people,high
a35a8498,رَجَعَ مِنْ رِحْلَةِ …,He came back from a … trip,msa,leisure,normal
956839ef,تَخْييم,camping (n.),msa,leisure,normal
af1ee908,كَانَ عِيدُ مِيلَادِهِ قَبْلَ …,His birthday was … ago,msa,family,normal
8d46fdc8,مَزِيدٌ مِنَ …,more …,msa,daily_life,normal
6d145016,مَعْلُومَة,piece of information (n.),msa,work,normal
d8dfa632,عِبَارَة,"phrase, expression (n.)",msa,language,normal
d6a2a933,كُنْتُ أَتَحَدَّثُ …,I used to speak …,msa,language,normal
cbe244f8,لَمْ أَتَعَلَّمْ … حَتَّى الآنَ,I still haven't learned … (until now),msa,language,normal
afd41124,أَصْل,"origin, background (n.)",msa,family,normal
8c6a8f88,دِين,religion (n.),msa,culture,normal
d3ff6f53,هَلْ يُمْكِنُنَا أَنْ …؟,Can we …?,msa,language,high
302e75ed,نِصْفُ عَائِلَتِي …، وَالنِّصْفُ الآخَرُ …,"Half of my family is …, and the other half …",msa,family,normal
c6f08a35,جَاءَ لِيَدْرُسَ …,He came to study …,msa,family,normal
56ab48c1,بَقَاء,"staying, remaining (n.)",msa,family,normal
2a3ed0e3,تَقابَلا في …,They (two) met in/at …,msa,family,normal
ec26c2f2,مُسْتَشْفَى,hospital (n.),msa,health,normal
551775b8,بَدَأَتْ قِصَّةُ حُبِّهِمَا فِي …,Their love story began in …,msa,family,normal
b3541742,الدَّرْس المَاضِي,the last lesson,msa,language,normal
0783aa06,أَخَذَنِي إِلَى …,He took me to …,msa,people,normal
15d1e80c,… وُلِدَا فِي …، مِثْلِي,"… (two) were born in …, like me",msa,family,normal
f3d6123c,طِفْل,child (n.),msa,family,normal
962c9c52,وَالِدَتُهُمَا …، وَوَالِدُهُمَا مِنَ …,"Their mother is …, and their father is from …",msa,family,normal
80510a56,أَرَادَ … أَنْ يُعَلِّمَهُمَا …,… wanted to teach them (two) …,msa,language,normal
45ddf74b,كَانَ يُعَلِّمُنَا …,He used to teach us …,msa,language,normal
45bf085c,أَجْزَاء الجِسْم,parts of the body,msa,health,normal
7301479a,قُلْتُ لِوَالِدِي: …,I said to my father: …,msa,family,normal
a80c0731,لَدَيَّ مَا يَكْفِينِي مِنَ …,I've had enough (of) …,msa,language,normal
719b615c,تَطَوَّرَتِ … كَثيرًا,… has developed a lot,msa,daily_life,normal
e591c012,تِكْنولوجْيا,technology (n.),msa,daily_life,normal
c3aa7003,هَلْ … مُتَوَفِّرٌ في الأَسْواقِ؟,Is … available in the shops?,msa,shopping,normal
1f60d221,كانَ عُمْري … سَنَةً,I was … years old,msa,people,normal
a9c111b5,كانَتْ رِحْلَةً مُتْعِبَةً.,It was a tiring journey.,msa,travel,normal
f4520548,… لكِنَّنا كُنّا مُتَحَمِّسَيْنِ,… but we (two) were excited,msa,emotions,normal
b849dc36,كانَ يَجِبُ أَنْ …,It was necessary to … / (we) had to …,msa,daily_life,high
37a556a5,لَدَيْنا الكَثيرُ مِنْ …,We have lots of …,msa,family,normal
f52fe9a0,اِبْن العَمّ,(paternal) cousin (m.),msa,family,normal
7172c854,بِنْت العَمّ,(paternal) cousin (f.),msa,family,normal
0db65a62,سَكَنّا في …,We lived / stayed in …,msa,family,normal
d78b200e,… لكِنَّهُ كانَ مَشْغولًا,… but he was busy,msa,family,normal
8dd01eed,… مُحَرَّمٌ فِي الْقُرْآنِ,… is forbidden in the Qur'an,msa,culture,normal
5084fac7,تَخْتَلِفُ عَنْ …,It (f.) differs from …,msa,culture,high
789176c7,دَعَتْهُ … إِلى …,… invited him to …,msa,work,normal
4f138cc6,حُكومَة,government (n.),msa,people,normal
6ad4fbd3,مُؤْتَمَر,conference (n.),msa,work,normal
911adc7b,رَغْبَتي في … بَدَأَتْ تَتَلاشى,My desire to … began to fade,msa,language,normal
6877adba,عِنْدَما رَجَعْنا …,"When we returned, …",msa,travel,normal
296922e8,اِسْتَصْعَبْتُ …,I found … difficult,msa,language,normal
e1b5cb0b,… وَظَنَنْتُهُ شَيْئًا مُسْتَحيلًا,… and I thought it impossible,msa,language,normal
63919673,مَصْدَر تَعْلِيمِيّ,learning resource (n.),msa,language,normal
1f0eac97,كَرْت تَعْلِيمِيّ,flashcard (n.),msa,language,normal
44f1d2fa,حِفْظ,"memorisation, learning by heart (n.)",msa,language,normal
1f9ac5ac,كُنْتُ أُقَلِّدُ مِثْلَ البَبَّغَاءِ,I used to imitate like a parrot,msa,language,normal
6aaf73bd,…، كَمَا يَتَعَلَّمُ الأَطْفَالُ,"…, the way children learn",msa,language,normal
99fbf5a9,كُنْتُ أُبْطِئُ سُرْعَةَ الفِيدْيُو,I'd slow down the video,msa,language,normal
44625b81,… وَأُعِيدُ المَقْطَعَ,… and replay the clip,msa,language,normal
b500c220,أُذُنِي مُتَعَوِّدَةٌ عَلَى …,My ear is used to …,msa,language,normal
24119289,جُهْد ذَاتِيّ,self-directed effort (n.),msa,language,normal
dc412a44,سَآخُذُ … بِعَيْنِ الاِعْتِبَارِ,I'll take … into consideration,msa,work,high
fcf33a9d,اِلْتَقَيا لِأَوَّلِ مَرَّةٍ في …,They met for the first time in …,msa,family,normal
6c2b493b,كَانَتْ وَظِيفَةُ جَدِّي …,My grandfather's job was …,msa,family,normal
52f44052,حِمَايَة,protection (n.),msa,family,normal
e602cd07,كَانَ … أَخًا لِـ …,… was a brother to …,msa,family,normal
23abe7ea,مَلِك,king (n.),msa,history,normal
802df9a3,كَانَ أَبِي يُحِبُّهَا كَثِيرًا,My father loved her very much,msa,family,normal
798807ef,رَجَعَ … إِلَى …,… returned to …,msa,family,normal
6c0f9da1,لِلْعَيْشِ مَعَ …,to live with …,msa,family,normal
e92b8fea,تَجْرِبَة,experience (n.),msa,emotions,normal
a37e85de,يَقَعُ … فِي …,… is located in …,msa,directions,normal
74eb3c34,حَارَة رَاقِيَة,upscale neighbourhood,msa,daily_life,normal
9d38d9ff,كَانَتِ العَائِلَةُ تَعِيشُ فِي …,The family lived in …,msa,family,normal
4235ce7b,طَابِق,"storey, floor (n.)",msa,daily_life,normal
8ff9435a,كَانَ عُمْرُهَا … سَنَةً,She was … years old,msa,family,normal
0ee997d8,عِنْدَمَا …، …,"When …, …",msa,family,high
d03ab938,كَانَ عُمْرُ أَبِي …,My father was … (years old),msa,family,normal
5178e2b7,كَانَتْ تَرْتَدِي …,She was wearing …,msa,family,normal
2155968e,قَمِيصًا عَلَيْهِ …,a shirt with … on it,msa,shopping,normal
027fc24b,قَمِيص,shirt (n.),msa,shopping,normal
5002fb81,زَهْرَة,flower (n.),msa,leisure,normal
0b1d738c,يَعِيشُ الإِنْسَانُ خَارِجَ بَلَدِهِ,A person lives outside his country,msa,people,normal
f54c2c2a,بِالصُّدْفَة,by chance,msa,daily_life,normal
7774c1df,خَرَجَ … مِنْ …,… left …,msa,family,normal
cad21741,الحَرْب العَالَمِيَّة الأُولَى,the First World War,msa,history,normal
b87ba8ba,الكَثِيرُ مِنَ …,a lot of …,msa,language,normal
b51c893d,كَانَ هُنَاكَ …,There was / were …,msa,leisure,high
265a38d4,شَجَرَة,tree (n.),msa,leisure,normal
9038b1d4,فَاكِهَة,fruit (n.),msa,food,normal
075e3ecf,تُوجَدُ فِي … مَذَاهِبُ مُخْتَلِفَةٌ,There are different sects in …,msa,culture,normal
7909cc8a,فَقَدَتْ … حَيَاتَهَا,… lost her life,msa,family,normal
1de91c96,نَحْنُ مُتَحَمِّسُونَ بِسَبَبِ …,We're excited because of …,msa,emotions,normal
3333cb53,عُطْلَة,holiday (n.),msa,leisure,normal
fd1b6f86,عِنْدَمَا رَأَيْتُ …,When I saw …,msa,emotions,normal
af0e9c57,خَرِيطَة,map (n.),msa,language,normal
37a39266,… مِئَةً بِالمِئَةِ,"… 100%, completely …",msa,daily_life,high
6bf618c1,نَقِيّ,pure (adj.),msa,culture,normal
92418065,الثَّوْرَة العَرَبِيَّة الكُبْرَى,the Great Arab Revolt,msa,history,normal
35416caf,قَتَلُوا … فِي السَّاحَاتِ,They killed … in the public squares,msa,history,normal
aaeb9059,مُفَكِّر,"thinker, intellectual (n.)",msa,history,normal
a79c5dc7,عَالِم,"scholar, scientist (n.)",msa,history,normal
ec5d4e02,أَدِيب,"writer, man of letters (n.)",msa,history,normal
b705db5f,مَعَ الوَقْت,over time,msa,emotions,normal
9d737879,تَقَعُ … عَلَى …,… lies on …,msa,travel,normal
c451969f,كُنَّا نُخَبِّئُ …,We used to hide …,msa,history,normal
7cbb4095,قَمْح,wheat (n.),msa,food,normal
0b74b49d,ذَهَب,gold (n.),msa,money,normal
0dd16818,هُنَاكَ رِوَايَتَانِ حَوْلَ …,There are two accounts of …,msa,history,high
5e637fa1,اِكْتِشَاف,discovery (n.),msa,history,normal
4e4ee974,جَلَبُوا … مِنَ … إِلَى …,They brought … from … to …,msa,history,normal
051e8d9b,انْتَقَلَتْ … إِلَى … عَبْرَ …,… spread to … via …,msa,history,normal
7da4a09a,مَكَانَة,"standing, status (n.)",msa,culture,normal
12c97af8,هُنَاكَ عَادَاتٌ وَتَقَالِيدُ لِـ …,There are customs and traditions for …,msa,culture,normal
fa8fc951,كَانَ عِنْدَنَا … لِفَتْرَةٍ طَوِيلَةٍ,We had … for a long time,msa,history,normal
fa1b9e59,اِكْتَشَفْتُ مَوْضُوعًا مُهِمًّا فِي …,I discovered an important topic in …,msa,language,normal
b3fefe4f,قَامَ … بِالمُسَاهَمَةِ فِي …,… contributed to …,msa,family,normal
1ba58186,… مَسْؤُولٌ عَنِ …,… is responsible for …,msa,history,high
fef6798c,تَقَدُّم,progress (n.),msa,history,normal
a5d51868,بُرْتُقَال,oranges (n. coll.),msa,leisure,normal
1de33dc1,يَاسَمِين,jasmine (n.),msa,leisure,normal
dcc9e35d,قَوِيّ,strong (adj.),msa,people,normal
ceabde31,تِجَارَة,trade (n.),msa,history,normal
9ed0e1fb,صِنَاعَة,industry (n.),msa,history,normal
7568c0fa,أَدَب,literature (n.),msa,history,normal
1d309ed6,أَوَّلُ … أُقِيمَتْ فِي …,the first … established in …,msa,history,normal
0cabb954,دَار عِلْمِيَّة,scholarly institution,msa,history,normal
a50bc373,تَتَحَدَّثُ عَنِ …,It deals with / talks about …,msa,history,normal
75ef1334,نَجْم,star (n.),msa,leisure,normal
daa2fece,الثَّقَافَة العَرَبِيَّة,Arab culture,msa,culture,normal
